datadate,Seed 42,Seed 7,Seed 25,Seed 14
2019-11-27,1859912.958653172,1575529.5295365755,1300689.8509282365,1486738.716861107
2019-11-29,1855764.8644057033,1570606.6584657135,1295544.279800058,1482637.1829045792
2019-12-02,1847502.1332860768,1556130.7925065462,1288654.9058142982,1470011.2602799912
2019-12-03,1842694.5182278203,1548666.376170487,1281937.0784385318,1468496.4373143693
2019-12-04,1844952.80585188,1550036.0640672152,1282137.1697501976,1470672.4584840315
2019-12-05,1853084.2708101368,1558180.142306656,1289859.575403792,1481751.2879327317
2019-12-06,1861457.873017365,1569307.0963700716,1297573.220769946,1488313.2989018937
2019-12-09,1861709.8988896508,1565519.952021927,1300124.68021175,1488027.2346871872
2019-12-10,1855207.9519364184,1554841.1741059723,1293032.6717733757,1483875.982245781
2019-12-11,1863157.0508785243,1568909.83933577,1298284.2362073998,1493994.1266854785
2019-12-12,1868640.871610742,1570437.4539292755,1296282.1986461692,1491768.857251503
2019-12-13,1875032.6545189896,1572929.729480118,1300082.105668754,1498649.5936215897
2019-12-16,1885512.219209965,1584618.4797929232,1307556.8476401395,1507188.393119194
2019-12-17,1891029.3852742773,1597417.1495698397,1315755.8888293563,1514812.9935277482
2019-12-18,1869965.4354746083,1593376.2943070834,1307428.1872928431,1504641.675031044
2019-12-19,1868230.6833678817,1591782.9203806613,1306120.7594214913,1503137.0444466304
2019-12-20,1868230.6833678817,1591782.9203806613,1306120.7594214913,1503137.0444466304
2019-12-23,1868230.6833678817,1591782.9203806613,1306120.7594214913,1503137.0444466304
2019-12-24,1868239.0346726496,1591411.3054858902,1305893.8155265292,1502656.0923747018
2019-12-26,1869829.0056370753,1594147.6156983117,1306034.6627817666,1505561.9111078451
2019-12-27,1868981.3824052117,1592091.6353590705,1304755.46385163,1504688.584638686
2019-12-30,1866301.9080093785,1584704.5813822486,1300499.3370471303,1501017.4746732905
2019-12-31,1867185.374045466,1585398.8825114944,1301381.4153811624,1501501.1083287192
2020-01-02,1874909.0334657256,1612598.8394710054,1308139.5835976196,1525750.0079124642
2020-01-03,1874922.277200772,1616183.5240541256,1305546.0617391886,1533006.2641632748
2020-01-06,1874922.3120117188,1616183.5284801722,1305546.0325317385,1533006.258544922
2020-01-07,1876109.9475614787,1617918.4089838266,1306843.9513389654,1532496.2388729462
2020-01-08,1877266.741863191,1624551.9010158775,1315633.339252688,1532149.2590267672
2020-01-09,1882704.8521473217,1631719.1746736765,1319947.8300178633,1543035.874527696
2020-01-10,1876812.9370737183,1623821.019678712,1313965.195286963,1539488.645017673
2020-01-13,1888947.2441093489,1641483.339127183,1328723.8548558643,1553191.5823309685
2020-01-14,1887709.383160982,1639841.8573365554,1327395.1998518135,1551638.396714796
2020-01-15,1887709.383160982,1639841.8573365554,1327395.1998518135,1551638.396714796
2020-01-16,1887709.383160982,1639841.8573365554,1327395.1998518135,1551638.396714796
2020-01-17,1887709.383160982,1639841.8573365554,1327395.1998518135,1551638.396714796
2020-01-21,1887709.383160982,1639841.8573365554,1327395.1998518135,1551638.396714796
2020-01-22,1887709.383160982,1639841.8573365554,1327395.1998518135,1551638.396714796
2020-01-23,1887709.383160982,1639841.8573365554,1327395.1998518135,1551638.396714796
2020-01-24,1887709.383160982,1639841.8573365554,1327395.1998518135,1551638.396714796
2020-01-27,1887709.383160982,1639841.8573365554,1327395.1998518135,1551638.396714796
2020-01-28,1887709.383160982,1639841.8573365554,1327395.1998518135,1551638.396714796
2020-01-29,1887709.383160982,1639841.8573365554,1327395.1998518135,1551638.396714796
2020-01-30,1887709.383160982,1639841.8573365554,1327395.1998518135,1551638.396714796
2020-01-31,1887709.383160982,1639841.8573365554,1327395.1998518135,1551638.396714796
2020-02-03,1887709.383160982,1639841.8573365554,1327395.1998518135,1551638.396714796
2020-02-04,1887709.383160982,1639841.8573365554,1327395.1998518135,1551638.396714796
2020-02-05,1887709.383160982,1639841.8573365554,1327395.1998518135,1551638.396714796
2020-02-06,1887709.383160982,1639841.8573365554,1327395.1998518135,1551638.396714796
2020-02-07,1887709.383160982,1639841.8573365554,1327395.1998518135,1551638.396714796
2020-02-10,1887709.383160982,1639841.8573365554,1327395.1998518135,1551638.396714796
2020-02-11,1887709.383160982,1639841.8573365554,1327395.1998518135,1551638.396714796
2020-02-12,1887709.383160982,1639841.8573365554,1327395.1998518135,1551638.396714796
2020-02-13,1887709.383160982,1639841.8573365554,1327395.1998518135,1551638.396714796
2020-02-14,1888543.2293269709,1641210.150353466,1328062.588089767,1552984.0508347645
2020-02-18,1888398.039271711,1640913.6961607328,1327846.65069491,1552756.5437521592
2020-02-19,1888398.039271711,1640913.6961607328,1327846.65069491,1552756.5437521592
2020-02-20,1888398.039271711,1640913.6961607328,1327846.65069491,1552756.5437521592
2020-02-21,1888398.039271711,1640913.6961607328,1327846.65069491,1552756.5437521592
2020-02-24,1881529.907593508,1631544.5919929843,1322181.0333458332,1545350.1664339434
2020-02-25,1869567.0676636584,1610732.169663845,1307885.1453312782,1528518.9330858125
2020-02-26,1871251.9649239208,1612323.102418362,1310802.385355678,1523124.0081437244
2020-02-27,1870790.08079944,1611497.4803120955,1310195.7458118347,1522499.851449002
2020-02-28,1871836.1600868492,1611330.1954291689,1307563.540546217,1523123.1364243398
2020-03-02,1878431.135177308,1623820.0678770407,1322785.6658176803,1530797.605686892
2020-03-03,1861845.8298445349,1599721.9025562634,1308646.194876995,1510290.9239910494
2020-03-04,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-03-05,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-03-06,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-03-09,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-03-10,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-03-11,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-03-12,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-03-13,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-03-16,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-03-17,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-03-18,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-03-19,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-03-20,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-03-23,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-03-24,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-03-25,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-03-26,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-03-27,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-03-30,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-03-31,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-04-01,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-04-02,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-04-03,1861357.8995267916,1598948.406761204,1308059.7601985836,1509714.2611742865
2020-04-06,1861357.875,1598948.375,1308059.75,1509714.25
2020-04-07,1859931.5828488704,1598768.2240968642,1304657.541655588,1508619.801299581
2020-04-08,1866956.296422354,1605234.1993208486,1312373.2426908491,1512846.7331339642
2020-04-09,1870170.878425666,1619748.3880342366,1318503.528335142,1515947.5255953744
2020-04-13,1868125.1141767465,1617608.1008790543,1321239.6949322224,1511293.6744257344
2020-04-14,1882886.1338355443,1647502.378362361,1354920.8855691908,1525056.0856168629
2020-04-15,1879277.580732298,1636739.6699249018,1338994.5739809512,1517820.999225382
2020-04-16,1886731.4284639969,1652805.7034934135,1346939.9548557687,1528268.58033743
2020-04-17,1886086.2275479184,1651745.2564255036,1345593.0158168094,1527609.971759905
2020-04-20,1885198.306513101,1651799.6950768533,1342752.249372317,1525627.620346608
2020-04-21,1879831.6908437065,1646376.340790737,1333553.4223958745,1520276.9784248096
2020-04-22,1886843.5745117709,1666508.5400231057,1342173.607391907,1531453.5818159275
2020-04-23,1884485.0869161836,1662081.8864943031,1339318.6700159565,1531624.7448208593
2020-04-24,1891802.831898009,1670571.4303016248,1351887.0553731215,1535018.2090828477
2020-04-27,1896389.6313798148,1671866.898529299,1359217.4773787034,1536692.8503162204
2020-04-28,1894708.699918047,1658317.4647286572,1351149.1348465122,1532593.233000578
2020-04-29,1904106.4377701068,1680202.7788060997,1380199.104577843,1543318.502586397
2020-04-30,1898946.1833008528,1677997.2114968055,1372528.312985722,1537490.095901965
2020-05-01,1883143.4217793343,1662810.2492202262,1348526.9248979725,1525693.572408873
2020-05-04,1881929.4986922063,1669421.3500937368,1356593.686717812,1523296.8439984657
2020-05-05,1887870.2269012737,1665147.893908119,1367457.5785387196,1528439.9523379633
2020-05-06,1880185.1394785664,1664017.9985117917,1361128.510991875,1519525.6122090812
2020-05-07,1882137.4029370327,1696498.2151627408,1375173.952760521,1524787.7780880793
2020-05-08,1890174.7900352485,1725498.3485083946,1389777.4562829174,1535941.296975907
2020-05-11,1893299.123928558,1735265.9050122087,1393816.5751922764,1533774.7139319722
2020-05-12,1878195.9950183784,1713480.5636863122,1365615.979235474,1516505.9725082023
2020-05-13,1872692.793359014,1685669.8969542584,1354345.7024582066,1503055.3102138091
2020-05-14,1877889.9754890949,1719253.314678252,1366799.588437382,1513839.5552715496
2020-05-15,1882014.5822789057,1765237.8269828726,1385293.4677842297,1524652.917681897
2020-05-18,1902260.415020204,1805954.059699128,1417623.0908353962,1554806.6010883527
2020-05-19,1893326.743259796,1804663.738278133,1403247.6506817974,1545924.3171183588
2020-05-20,1892419.4322217137,1820343.6974514287,1407394.3604047932,1555718.746656197
2020-05-21,1888267.0662024256,1804709.798423012,1398619.5089886822,1552094.167931614
2020-05-22,1889161.255712911,1819606.283495053,1395627.067787949,1556113.7587517533
2020-05-26,1887381.997483965,1785830.462957019,1398428.433354203,1557332.2170344112
2020-05-27,1896738.9921834464,1788947.3527763817,1426422.4064620174,1577880.206606347
2020-05-28,1903743.2901652744,1783373.1902770684,1421724.0586822666,1578374.452728965
2020-05-29,1912923.3117460704,1802325.781926533,1425438.3115676085,1581404.777139282
2020-06-01,1926819.566698891,1834175.4201267168,1429377.963051144,1583080.120025768
2020-06-02,1938934.2128148049,1853646.107828344,1438708.0099690594,1591378.0185950175
2020-06-03,1949372.798910424,1855007.6415902176,1454403.6061313786,1604951.4541312386
2020-06-04,1938804.428364243,1855837.4370245172,1450578.7640760578,1604349.4516115612
2020-06-05,1961432.9965191423,1883439.034247332,1479451.8227937857,1627134.174067026
2020-06-08,1975892.6372357048,1897585.3006432457,1488143.9683941044,1637822.6930191936
2020-06-09,1965063.8402930768,1900540.5674338564,1490615.0669429936,1627505.0552396078
2020-06-10,1955683.1583889264,1885053.2230331907,1483907.9922588505,1620798.4149198376
2020-06-11,1879171.1434967727,1807089.5350954717,1408818.662853066,1560080.1714700377
2020-06-12,1892732.2699070785,1803771.589904248,1416322.1400550045,1570546.8854867332
2020-06-15,1889296.4223793396,1835890.9717639224,1418215.4994619526,1578698.740560089
2020-06-16,1936756.0567159064,1866297.813833277,1449344.090683762,1605977.764858121
2020-06-17,1928827.0799438355,1874474.3629170796,1454651.8247097172,1598437.0869479966
2020-06-18,1929813.8902443077,1883693.7255649525,1453133.7205455936,1601777.4558062546
2020-06-19,1915570.6284963477,1877557.392308751,1440807.4696558155,1583863.3704050756
2020-06-22,1925376.8946558216,1929100.9234219952,1463189.9530313648,1614632.3391359516
2020-06-23,1926820.8569768565,1915806.1238515568,1461181.9256189505,1602456.608665994
2020-06-24,1878889.6160211856,1889444.962768436,1425481.333557431,1577267.2510265294
2020-06-25,1897725.49668435,1911140.3052741445,1439334.160126511,1584693.6817390902
2020-06-26,1858980.3205585033,1858191.842864055,1402707.0445354618,1557932.5107950922
2020-06-29,1886735.8419564853,1879298.1317610107,1425249.13150293,1578026.5284051136
2020-06-30,1905387.4604911576,1909980.3917037067,1441764.2264278568,1594129.9960601174
2020-07-01,1917005.812604618,1972575.3282387357,1459838.3419101872,1606024.371857906
2020-07-02,1921022.55533205,1962508.765009815,1458396.507241074,1605020.2360760572
2020-07-06,1946141.8732423456,2021426.31602108,1482818.8645656742,1636066.1896317112
2020-07-07,1946141.8527832031,2021426.379781008,1482818.8766582608,1636066.211730957
2020-07-08,1931531.4274652896,2034086.0403137775,1478255.7969066491,1625821.8606669635
2020-07-09,1929599.91175914,2032051.9569699513,1476777.696893566,1624416.2350148056
2020-07-10,1929599.91175914,2032051.9569699513,1476777.696893566,1624416.2350148056
2020-07-13,1929599.91175914,2032051.9569699513,1476777.696893566,1624416.2350148056
2020-07-14,1929599.91175914,2032051.9569699513,1476777.696893566,1624416.2350148056
2020-07-15,1929599.91175914,2032051.9569699513,1476777.696893566,1624416.2350148056
2020-07-16,1929599.91175914,2032051.9569699513,1476777.696893566,1624416.2350148056
2020-07-17,1929599.91175914,2032051.9569699513,1476777.696893566,1624416.2350148056
2020-07-20,1929599.91175914,2032051.9569699513,1476777.696893566,1624416.2350148056
2020-07-21,1929599.91175914,2032051.9569699513,1476777.696893566,1624416.2350148056
2020-07-22,1932942.6602644755,2036239.423597026,1477255.9693233592,1626951.6881615403
2020-07-23,1920749.3997655169,2022621.5994932384,1469013.515542034,1625407.335454457
2020-07-24,1921841.3938703104,2023665.7248940931,1469406.4525537717,1626117.162777245
2020-07-27,1930232.5108208293,2031628.9302021652,1478061.470349377,1627455.6638454725
2020-07-28,1918030.8141543013,2014662.092917416,1464612.126560795,1622266.7330723696
2020-07-29,1931918.16717072,2038300.893692735,1480974.2569767998,1624236.7766925842
2020-07-30,1932534.764551792,2041260.8268004423,1476007.0119585204,1623473.4511646463
2020-07-31,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-08-03,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-08-04,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-08-05,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-08-06,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-08-07,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-08-10,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-08-11,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-08-12,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-08-13,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-08-14,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-08-17,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-08-18,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-08-19,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-08-20,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-08-21,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-08-24,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-08-25,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-08-26,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-08-27,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-08-28,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-08-31,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-09-01,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-09-02,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-09-03,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-09-04,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-09-08,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-09-09,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-09-10,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-09-11,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-09-14,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-09-15,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-09-16,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-09-17,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-09-18,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-09-21,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-09-22,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-09-23,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-09-24,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-09-25,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-09-28,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-09-29,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-09-30,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-10-01,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
2020-10-02,1931459.9581420033,2039765.1252538497,1475066.2066192264,1622854.504800563
