Price,Close,High,Low,Open,Volume
Ticker,^DJI,^DJI,^DJI,^DJI,^DJI
Date,,,,,
2020-04-20,23650.439453125,24108.689453125,23627.189453125,24095.099609375,423410000
2020-04-21,23018.880859375,23365.25,22941.880859375,23365.25,485140000
2020-04-22,23475.8203125,23613.099609375,23339.599609375,23437.33984375,352880000
2020-04-23,23515.259765625,23885.359375,23483.349609375,23543.08984375,389290000
2020-04-24,23775.26953125,23826.0,23417.6796875,23628.240234375,376020000
2020-04-27,24133.779296875,24207.650390625,23840.609375,23866.150390625,389390000
2020-04-28,24101.55078125,24512.240234375,24031.19921875,24357.169921875,400250000
2020-04-29,24633.859375,24764.76953125,24453.990234375,24490.369140625,455290000
2020-04-30,24345.720703125,24585.5703125,24186.900390625,24585.5703125,487840000
2020-05-01,23723.689453125,24120.779296875,23645.30078125,24120.779296875,418160000
2020-05-04,23749.759765625,23769.560546875,23361.16015625,23581.55078125,355360000
2020-05-05,23883.08984375,24169.720703125,23868.91015625,23958.880859375,369710000
2020-05-06,23664.640625,24054.58984375,23661.140625,23978.880859375,377450000
2020-05-07,23875.890625,24094.619140625,23834.390625,23837.2109375,369890000
2020-05-08,24331.3203125,24349.900390625,24107.05078125,24107.8203125,335760000
2020-05-11,24221.990234375,24366.2109375,24070.220703125,24256.44921875,352400000
2020-05-12,23764.779296875,24382.08984375,23761.580078125,24292.83984375,359480000
2020-05-13,23247.970703125,23708.900390625,23067.640625,23702.16015625,469950000
2020-05-14,23625.33984375,23630.859375,22789.619140625,23049.060546875,472700000
2020-05-15,23685.419921875,23730.080078125,23354.150390625,23454.830078125,491510000
2020-05-18,24597.369140625,24708.5390625,24059.98046875,24059.98046875,484190000
2020-05-19,24206.859375,24599.5,24202.9609375,24577.48046875,374100000
2020-05-20,24575.900390625,24649.48046875,24455.939453125,24455.939453125,366510000
2020-05-21,24474.119140625,24718.4609375,24370.880859375,24564.26953125,346770000
2020-05-22,24465.16015625,24481.640625,24294.0703125,24461.98046875,255660000
2020-05-26,24995.109375,25176.419921875,24781.83984375,24781.83984375,424380000
2020-05-27,25548.26953125,25551.560546875,25009.869140625,25298.630859375,411230000
2020-05-28,25400.640625,25758.7890625,25358.73046875,25697.359375,377800000
2020-05-29,25383.109375,25482.80078125,25031.669921875,25324.150390625,527620000
2020-06-01,25475.01953125,25508.830078125,25220.66015625,25342.990234375,338310000
2020-06-02,25742.650390625,25743.130859375,25523.740234375,25582.51953125,352610000
2020-06-03,26269.890625,26337.75,25906.880859375,25906.880859375,398790000
2020-06-04,26281.8203125,26384.099609375,26082.310546875,26226.490234375,372190000
2020-06-05,27110.98046875,27338.30078125,26836.80078125,26836.80078125,542310000
2020-06-08,27572.439453125,27580.2109375,27232.48046875,27232.9296875,430200000
2020-06-09,27272.30078125,27447.369140625,27151.060546875,27447.369140625,381430000
2020-06-10,26989.990234375,27355.220703125,26938.05078125,27251.890625,448930000
2020-06-11,25128.169921875,26294.080078125,25082.720703125,26282.509765625,647780000
2020-06-12,25605.5390625,25965.55078125,25078.41015625,25659.419921875,514440000
